,close,adj close
2010-11-16,11023.5,11023.5
2010-11-17,11007.879883,11007.879883
2010-11-18,11181.230469,11181.230469
2010-11-19,11203.549805,11203.549805
2010-11-20,11195.226562666667,11195.226562666667
2010-11-21,11186.903320333335,11186.903320333335
2010-11-22,11178.580078,11178.580078
2010-11-23,11036.370117,11036.370117
2010-11-24,11187.280273,11187.280273
2010-11-25,11139.575195000001,11139.575195000001
2010-11-26,11091.870117,11091.870117
2010-11-27,11078.743489333334,11078.743489333334
2010-11-28,11065.616861666667,11065.616861666667
2010-11-29,11052.490234,11052.490234
2010-11-30,11006.019531,11006.019531
2010-12-01,11255.780273,11255.780273
2010-12-02,11362.410156,11362.410156
2010-12-03,11382.089844,11382.089844
2010-12-04,11375.456706,11375.456706
2010-12-05,11368.823568,11368.823568
2010-12-06,11362.19043,11362.19043
2010-12-07,11359.160156,11359.160156
2010-12-08,11372.480469,11372.480469
2010-12-09,11370.05957,11370.05957
2010-12-10,11410.320313,11410.320313
2010-12-11,11416.400065333333,11416.400065333333
2010-12-12,11422.479817666666,11422.479817666666
2010-12-13,11428.55957,11428.55957
2010-12-14,11476.540039,11476.540039
2010-12-15,11457.469727,11457.469727
2010-12-16,11499.25,11499.25
2010-12-17,11491.910156,11491.910156
2010-12-18,11487.316731666666,11487.316731666666
2010-12-19,11482.723307333334,11482.723307333334
2010-12-20,11478.129883,11478.129883
2010-12-21,11533.160156,11533.160156
2010-12-22,11559.490234,11559.490234
2010-12-23,11573.490234,11573.490234
2010-12-24,11568.87524375,11568.87524375
2010-12-25,11564.2602535,11564.2602535
2010-12-26,11559.64526325,11559.64526325
2010-12-27,11555.030273,11555.030273
2010-12-28,11575.540039,11575.540039
2010-12-29,11585.379883,11585.379883
2010-12-30,11569.709961,11569.709961
2010-12-31,11577.509766,11577.509766
2011-01-01,11608.589844,11608.589844
2011-01-02,11639.669922,11639.669922
2011-01-03,11670.75,11670.75
2011-01-04,11691.179688,11691.179688
2011-01-05,11722.889648,11722.889648
2011-01-06,11697.30957,11697.30957
2011-01-07,11674.759766,11674.759766
2011-01-08,11662.323242333332,11662.323242333332
2011-01-09,11649.886718666667,11649.886718666667
2011-01-10,11637.450195,11637.450195
2011-01-11,11671.879883,11671.879883
2011-01-12,11755.44043,11755.44043
2011-01-13,11731.900391,11731.900391
2011-01-14,11787.379883,11787.379883
2011-01-15,11800.01733425,11800.01733425
2011-01-16,11812.654785499999,11812.654785499999
2011-01-17,11825.29223675,11825.29223675
2011-01-18,11837.929688,11837.929688
2011-01-19,11825.290039,11825.290039
2011-01-20,11822.799805,11822.799805
2011-01-21,11871.839844,11871.839844
2011-01-22,11908.066406333333,11908.066406333333
2011-01-23,11944.292968666667,11944.292968666667
2011-01-24,11980.519531,11980.519531
2011-01-25,11977.19043,11977.19043
2011-01-26,11985.44043,11985.44043
2011-01-27,11989.830078,11989.830078
2011-01-28,11823.700195,11823.700195
2011-01-29,11846.443359333332,11846.443359333332
2011-01-30,11869.186523666667,11869.186523666667
2011-01-31,11891.929688,11891.929688
2011-02-01,12040.160156,12040.160156
2011-02-02,12041.969727,12041.969727
2011-02-03,12062.259766,12062.259766
2011-02-04,12092.150391,12092.150391
2011-02-05,12115.310221666667,12115.310221666667
2011-02-06,12138.470052333332,12138.470052333332
2011-02-07,12161.629883,12161.629883
2011-02-08,12233.150391,12233.150391
2011-02-09,12239.889648,12239.889648
2011-02-10,12229.290039,12229.290039
2011-02-11,12273.259766,12273.259766
2011-02-12,12271.569987333332,12271.569987333332
2011-02-13,12269.880208666667,12269.880208666667
2011-02-14,12268.19043,12268.19043
2011-02-15,12226.639648,12226.639648
2011-02-16,12288.169922,12288.169922
2011-02-17,12318.139648,12318.139648
2011-02-18,12391.25,12391.25
2011-02-19,12346.63500975,12346.63500975
2011-02-20,12302.0200195,12302.0200195
2011-02-21,12257.40502925,12257.40502925
2011-02-22,12212.790039,12212.790039
2011-02-23,12105.780273,12105.780273
2011-02-24,12068.5,12068.5
2011-02-25,12130.450195,12130.450195
2011-02-26,12162.413411333333,12162.413411333333
2011-02-27,12194.376627666667,12194.376627666667
2011-02-28,12226.339844,12226.339844
2011-03-01,12058.019531,12058.019531
2011-03-02,12066.799805,12066.799805
2011-03-03,12258.200195,12258.200195
2011-03-04,12169.879883,12169.879883
2011-03-05,12143.263346333333,12143.263346333333
2011-03-06,12116.646809666667,12116.646809666667
2011-03-07,12090.030273,12090.030273
2011-03-08,12214.379883,12214.379883
2011-03-09,12213.089844,12213.089844
2011-03-10,11984.610352,11984.610352
2011-03-11,12044.400391,12044.400391
2011-03-12,12027.320312666667,12027.320312666667
2011-03-13,12010.240234333332,12010.240234333332
2011-03-14,11993.160156,11993.160156
2011-03-15,11855.419922,11855.419922
2011-03-16,11613.299805,11613.299805
2011-03-17,11774.589844,11774.589844
2011-03-18,11858.519531,11858.519531
2011-03-19,11917.856445,11917.856445
2011-03-20,11977.193359,11977.193359
2011-03-21,12036.530273,12036.530273
2011-03-22,12018.629883,12018.629883
2011-03-23,12086.019531,12086.019531
2011-03-24,12170.55957,12170.55957
2011-03-25,12220.589844,12220.589844
2011-03-26,12213.019857,12213.019857
2011-03-27,12205.44987,12205.44987
2011-03-28,12197.879883,12197.879883
2011-03-29,12279.009766,12279.009766
2011-03-30,12350.610352,12350.610352
2011-03-31,12319.730469,12319.730469
2011-04-01,12376.719727,12376.719727
2011-04-02,12384.489909,12384.489909
2011-04-03,12392.260091,12392.260091
2011-04-04,12400.030273,12400.030273
2011-04-05,12393.900391,12393.900391
2011-04-06,12426.75,12426.75
2011-04-07,12409.490234,12409.490234
2011-04-08,12380.049805,12380.049805
2011-04-09,12380.403320666666,12380.403320666666
2011-04-10,12380.756836333334,12380.756836333334
2011-04-11,12381.110352,12381.110352
2011-04-12,12263.580078,12263.580078
2011-04-13,12270.990234,12270.990234
2011-04-14,12285.150391,12285.150391
2011-04-15,12341.830078,12341.830078
2011-04-16,12295.083333333334,12295.083333333334
2011-04-17,12248.336588666667,12248.336588666667
2011-04-18,12201.589844,12201.589844
2011-04-19,12266.75,12266.75
2011-04-20,12453.540039,12453.540039
2011-04-21,12505.990234,12505.990234
2011-04-22,12499.46264625,12499.46264625
2011-04-23,12492.9350585,12492.9350585
2011-04-24,12486.40747075,12486.40747075
2011-04-25,12479.879883,12479.879883
2011-04-26,12595.370117,12595.370117
2011-04-27,12690.959961,12690.959961
2011-04-28,12763.30957,12763.30957
2011-04-29,12810.540039,12810.540039
2011-04-30,12809.480143333332,12809.480143333332
2011-05-01,12808.420247666667,12808.420247666667
2011-05-02,12807.360352,12807.360352
2011-05-03,12807.509766,12807.509766
2011-05-04,12723.580078,12723.580078
2011-05-05,12584.169922,12584.169922
2011-05-06,12638.740234,12638.740234
2011-05-07,12654.053385333335,12654.053385333335
2011-05-08,12669.366536666666,12669.366536666666
2011-05-09,12684.679688,12684.679688
2011-05-10,12760.360352,12760.360352
2011-05-11,12630.030273,12630.030273
2011-05-12,12695.919922,12695.919922
2011-05-13,12595.75,12595.75
2011-05-14,12579.956705666667,12579.956705666667
2011-05-15,12564.163411333333,12564.163411333333
2011-05-16,12548.370117,12548.370117
2011-05-17,12479.580078,12479.580078
2011-05-18,12560.179688,12560.179688
2011-05-19,12605.320313,12605.320313
2011-05-20,12512.040039,12512.040039
2011-05-21,12468.446614666665,12468.446614666665
2011-05-22,12424.853190333333,12424.853190333333
2011-05-23,12381.259766,12381.259766
2011-05-24,12356.209961,12356.209961
2011-05-25,12394.660156,12394.660156
2011-05-26,12402.759766,12402.759766
2011-05-27,12441.580078,12441.580078
2011-05-28,12473.632568250001,12473.632568250001
2011-05-29,12505.6850585,12505.6850585
2011-05-30,12537.73754875,12537.73754875
2011-05-31,12569.790039,12569.790039
2011-06-01,12290.139648,12290.139648
2011-06-02,12248.549805,12248.549805
2011-06-03,12151.259766,12151.259766
2011-06-04,12130.826497666667,12130.826497666667
2011-06-05,12110.393229333333,12110.393229333333
2011-06-06,12089.959961,12089.959961
2011-06-07,12070.80957,12070.80957
2011-06-08,12048.94043,12048.94043
2011-06-09,12124.360352,12124.360352
2011-06-10,11951.910156,11951.910156
2011-06-11,11952.263346333333,11952.263346333333
2011-06-12,11952.616536666666,11952.616536666666
2011-06-13,11952.969727,11952.969727
2011-06-14,12076.110352,12076.110352
2011-06-15,11897.269531,11897.269531
2011-06-16,11961.519531,11961.519531
2011-06-17,12004.360352,12004.360352
2011-06-18,12029.700195666666,12029.700195666666
2011-06-19,12055.040039333333,12055.040039333333
2011-06-20,12080.379883,12080.379883
2011-06-21,12190.009766,12190.009766
2011-06-22,12109.669922,12109.669922
2011-06-23,12050.0,12050.0
2011-06-24,11934.580078,11934.580078
2011-06-25,11970.906575333334,11970.906575333334
2011-06-26,12007.233072666666,12007.233072666666
2011-06-27,12043.55957,12043.55957
2011-06-28,12188.69043,12188.69043
2011-06-29,12261.419922,12261.419922
2011-06-30,12414.339844,12414.339844
2011-07-01,12582.769531,12582.769531
2011-07-02,12579.5446775,12579.5446775
2011-07-03,12576.319824,12576.319824
2011-07-04,12573.0949705,12573.0949705
2011-07-05,12569.870117,12569.870117
2011-07-06,12626.019531,12626.019531
2011-07-07,12719.490234,12719.490234
2011-07-08,12657.200195,12657.200195
2011-07-09,12606.720051999999,12606.720051999999
2011-07-10,12556.239909,12556.239909
2011-07-11,12505.759766,12505.759766
2011-07-12,12446.879883,12446.879883
2011-07-13,12491.610352,12491.610352
2011-07-14,12437.120117,12437.120117
2011-07-15,12479.730469,12479.730469
2011-07-16,12448.207031333333,12448.207031333333
2011-07-17,12416.683593666667,12416.683593666667
2011-07-18,12385.160156,12385.160156
2011-07-19,12587.419922,12587.419922
2011-07-20,12571.910156,12571.910156
2011-07-21,12724.410156,12724.410156
2011-07-22,12681.160156,12681.160156
2011-07-23,12651.706705666667,12651.706705666667
2011-07-24,12622.253255333333,12622.253255333333
2011-07-25,12592.799805,12592.799805
2011-07-26,12501.299805,12501.299805
2011-07-27,12302.549805,12302.549805
2011-07-28,12240.110352,12240.110352
2011-07-29,12143.240234,12143.240234
2011-07-30,12139.656900666667,12139.656900666667
2011-07-31,12136.073567333335,12136.073567333335
2011-08-01,12132.490234,12132.490234
2011-08-02,11866.620117,11866.620117
2011-08-03,11896.44043,11896.44043
2011-08-04,11383.679688,11383.679688
2011-08-05,11444.610352,11444.610352
2011-08-06,11233.023437666667,11233.023437666667
2011-08-07,11021.436523333334,11021.436523333334
2011-08-08,10809.849609,10809.849609
2011-08-09,11239.769531,11239.769531
2011-08-10,10719.94043,10719.94043
2011-08-11,11143.30957,11143.30957
2011-08-12,11269.019531,11269.019531
2011-08-13,11340.313151,11340.313151
2011-08-14,11411.606770999999,11411.606770999999
2011-08-15,11482.900391,11482.900391
2011-08-16,11405.929688,11405.929688
2011-08-17,11410.209961,11410.209961
2011-08-18,10990.580078,10990.580078
2011-08-19,10817.650391,10817.650391
2011-08-20,10829.983724333333,10829.983724333333
2011-08-21,10842.317057666665,10842.317057666665
2011-08-22,10854.650391,10854.650391
2011-08-23,11176.759766,11176.759766
2011-08-24,11320.709961,11320.709961
2011-08-25,11149.820313,11149.820313
2011-08-26,11284.540039,11284.540039
2011-08-27,11369.443359333332,11369.443359333332
2011-08-28,11454.346679666667,11454.346679666667
2011-08-29,11539.25,11539.25
2011-08-30,11559.950195,11559.950195
2011-08-31,11613.530273,11613.530273
2011-09-01,11493.570313,11493.570313
2011-09-02,11240.259766,11240.259766
2011-09-03,11215.01977575,11215.01977575
2011-09-04,11189.779785499999,11189.779785499999
2011-09-05,11164.53979525,11164.53979525
2011-09-06,11139.299805,11139.299805
2011-09-07,11414.860352,11414.860352
2011-09-08,11295.80957,11295.80957
2011-09-09,10992.129883,10992.129883
2011-09-10,11015.126627666667,11015.126627666667
2011-09-11,11038.123372333333,11038.123372333333
2011-09-12,11061.120117,11061.120117
2011-09-13,11105.849609,11105.849609
2011-09-14,11246.730469,11246.730469
2011-09-15,11433.179688,11433.179688
2011-09-16,11509.089844,11509.089844
2011-09-17,11473.063151333334,11473.063151333334
2011-09-18,11437.036458666666,11437.036458666666
2011-09-19,11401.009766,11401.009766
2011-09-20,11408.660156,11408.660156
2011-09-21,11124.839844,11124.839844
2011-09-22,10733.830078,10733.830078
2011-09-23,10771.480469,10771.480469
2011-09-24,10862.273763333333,10862.273763333333
2011-09-25,10953.067057666667,10953.067057666667
2011-09-26,11043.860352,11043.860352
2011-09-27,11190.69043,11190.69043
2011-09-28,11010.900391,11010.900391
2011-09-29,11153.980469,11153.980469
2011-09-30,10913.379883,10913.379883
2011-10-01,10827.353190333333,10827.353190333333
2011-10-02,10741.326497666667,10741.326497666667
2011-10-03,10655.299805,10655.299805
2011-10-04,10808.709961,10808.709961
2011-10-05,10939.950195,10939.950195
2011-10-06,11123.330078,11123.330078
2011-10-07,11103.120117,11103.120117
2011-10-08,11213.139974,11213.139974
2011-10-09,11323.159831,11323.159831
2011-10-10,11433.179688,11433.179688
2011-10-11,11416.299805,11416.299805
2011-10-12,11518.849609,11518.849609
2011-10-13,11478.129883,11478.129883
2011-10-14,11644.490234,11644.490234
2011-10-15,11561.993489333334,11561.993489333334
2011-10-16,11479.496744666667,11479.496744666667
2011-10-17,11397.0,11397.0
2011-10-18,11577.049805,11577.049805
2011-10-19,11504.620117,11504.620117
2011-10-20,11541.780273,11541.780273
2011-10-21,11808.790039,11808.790039
2011-10-22,11843.733398333334,11843.733398333334
2011-10-23,11878.676757666666,11878.676757666666
2011-10-24,11913.620117,11913.620117
2011-10-25,11706.620117,11706.620117
2011-10-26,11869.040039,11869.040039
2011-10-27,12208.549805,12208.549805
2011-10-28,12231.110352,12231.110352
2011-10-29,12139.076823333333,12139.076823333333
2011-10-30,12047.043294666666,12047.043294666666
2011-10-31,11955.009766,11955.009766
2011-11-01,11657.959961,11657.959961
2011-11-02,11836.040039,11836.040039
2011-11-03,12044.469727,12044.469727
2011-11-04,11983.240234,11983.240234
2011-11-05,12011.623372,12011.623372
2011-11-06,12040.006510000001,12040.006510000001
2011-11-07,12068.389648,12068.389648
2011-11-08,12170.179688,12170.179688
2011-11-09,11780.94043,11780.94043
2011-11-10,11893.860352,11893.860352
2011-11-11,12153.679688,12153.679688
2011-11-12,12128.779948333333,12128.779948333333
2011-11-13,12103.880208666667,12103.880208666667
2011-11-14,12078.980469,12078.980469
2011-11-15,12096.160156,12096.160156
2011-11-16,11905.589844,11905.589844
2011-11-17,11770.730469,11770.730469
2011-11-18,11796.160156,11796.160156
2011-11-19,11713.209960666667,11713.209960666667
2011-11-20,11630.259765333332,11630.259765333332
2011-11-21,11547.30957,11547.30957
2011-11-22,11493.719727,11493.719727
2011-11-23,11257.549805,11257.549805
2011-11-24,11244.600097999999,11244.600097999999
2011-11-25,11231.650391,11231.650391
2011-11-26,11328.770182666665,11328.770182666665
2011-11-27,11425.889974333333,11425.889974333333
2011-11-28,11523.009766,11523.009766
2011-11-29,11555.629883,11555.629883
2011-11-30,12045.679688,12045.679688
2011-12-01,12020.030273,12020.030273
2011-12-02,12019.419922,12019.419922
2011-12-03,12045.556640666666,12045.556640666666
2011-12-04,12071.693359333334,12071.693359333334
2011-12-05,12097.830078,12097.830078
2011-12-06,12150.129883,12150.129883
2011-12-07,12196.370117,12196.370117
2011-12-08,11997.700195,11997.700195
2011-12-09,12184.259766,12184.259766
2011-12-10,12129.969726666666,12129.969726666666
2011-12-11,12075.679687333333,12075.679687333333
2011-12-12,12021.389648,12021.389648
2011-12-13,11954.94043,11954.94043
2011-12-14,11823.480469,11823.480469
2011-12-15,11868.80957,11868.80957
2011-12-16,11866.389648,11866.389648
2011-12-17,11833.013020666667,11833.013020666667
2011-12-18,11799.636393333332,11799.636393333332
2011-12-19,11766.259766,11766.259766
2011-12-20,12103.580078,12103.580078
2011-12-21,12107.740234,12107.740234
2011-12-22,12169.650391,12169.650391
2011-12-23,12294.0,12294.0
2011-12-24,12293.33740225,12293.33740225
2011-12-25,12292.6748045,12292.6748045
2011-12-26,12292.012206750001,12292.012206750001
2011-12-27,12291.349609,12291.349609
2011-12-28,12151.410156,12151.410156
2011-12-29,12287.040039,12287.040039
2011-12-30,12217.55957,12217.55957
2011-12-31,12262.514648249999,12262.514648249999
2012-01-01,12307.4697265,12307.4697265
2012-01-02,12352.42480475,12352.42480475
2012-01-03,12397.379883,12397.379883
2012-01-04,12418.419922,12418.419922
2012-01-05,12415.700195,12415.700195
2012-01-06,12359.919922,12359.919922
2012-01-07,12370.843424666666,12370.843424666666
2012-01-08,12381.766927333334,12381.766927333334
2012-01-09,12392.69043,12392.69043
2012-01-10,12462.469727,12462.469727
2012-01-11,12449.450195,12449.450195
2012-01-12,12471.019531,12471.019531
2012-01-13,12422.05957,12422.05957
2012-01-14,12437.06225575,12437.06225575
2012-01-15,12452.0649415,12452.0649415
2012-01-16,12467.06762725,12467.06762725
2012-01-17,12482.070313,12482.070313
2012-01-18,12578.950195,12578.950195
2012-01-19,12623.980469,12623.980469
2012-01-20,12720.480469,12720.480469
2012-01-21,12716.593750333333,12716.593750333333
2012-01-22,12712.707031666667,12712.707031666667
2012-01-23,12708.820313,12708.820313
2012-01-24,12675.75,12675.75
2012-01-25,12758.849609,12758.849609
2012-01-26,12734.629883,12734.629883
2012-01-27,12660.459961,12660.459961
2012-01-28,12658.213216333334,12658.213216333334
2012-01-29,12655.966471666667,12655.966471666667
2012-01-30,12653.719727,12653.719727
2012-01-31,12632.910156,12632.910156
2012-02-01,12716.459961,12716.459961
2012-02-02,12705.410156,12705.410156
2012-02-03,12862.230469,12862.230469
2012-02-04,12856.530273666667,12856.530273666667
2012-02-05,12850.830078333332,12850.830078333332
2012-02-06,12845.129883,12845.129883
2012-02-07,12878.200195,12878.200195
2012-02-08,12883.950195,12883.950195
2012-02-09,12890.459961,12890.459961
2012-02-10,12801.230469,12801.230469
2012-02-11,12825.500325666666,12825.500325666666
2012-02-12,12849.770182333334,12849.770182333334
2012-02-13,12874.040039,12874.040039
2012-02-14,12878.280273,12878.280273
2012-02-15,12780.950195,12780.950195
2012-02-16,12904.080078,12904.080078
2012-02-17,12949.870117,12949.870117
2012-02-18,12953.82519525,12953.82519525
2012-02-19,12957.7802735,12957.7802735
2012-02-20,12961.735351750001,12961.735351750001
2012-02-21,12965.69043,12965.69043
2012-02-22,12938.669922,12938.669922
2012-02-23,12984.69043,12984.69043
2012-02-24,12982.950195,12982.950195
2012-02-25,12982.470051999999,12982.470051999999
2012-02-26,12981.989909,12981.989909
2012-02-27,12981.509766,12981.509766
2012-02-28,13005.120117,13005.120117
2012-02-29,12952.070313,12952.070313
2012-03-01,12980.299805,12980.299805
2012-03-02,12977.570313,12977.570313
2012-03-03,12972.650065333333,12972.650065333333
2012-03-04,12967.729817666666,12967.729817666666
2012-03-05,12962.80957,12962.80957
2012-03-06,12759.150391,12759.150391
2012-03-07,12837.330078,12837.330078
2012-03-08,12907.94043,12907.94043
2012-03-09,12922.019531,12922.019531
2012-03-10,12934.583007666666,12934.583007666666
2012-03-11,12947.146484333334,12947.146484333334
2012-03-12,12959.709961,12959.709961
2012-03-13,13177.679688,13177.679688
2012-03-14,13194.099609,13194.099609
2012-03-15,13252.759766,13252.759766
2012-03-16,13232.620117,13232.620117
2012-03-17,13234.790039,13234.790039
2012-03-18,13236.959961,13236.959961
2012-03-19,13239.129883,13239.129883
2012-03-20,13170.19043,13170.19043
2012-03-21,13124.620117,13124.620117
2012-03-22,13046.139648,13046.139648
2012-03-23,13080.730469,13080.730469
2012-03-24,13134.363607,13134.363607
2012-03-25,13187.996745,13187.996745
2012-03-26,13241.629883,13241.629883
2012-03-27,13197.730469,13197.730469
2012-03-28,13126.209961,13126.209961
2012-03-29,13145.820313,13145.820313
2012-03-30,13212.040039,13212.040039
2012-03-31,13229.523437333333,13229.523437333333
2012-04-01,13247.006835666667,13247.006835666667
2012-04-02,13264.490234,13264.490234
2012-04-03,13199.549805,13199.549805
2012-04-04,13074.75,13074.75
2012-04-05,13060.139648,13060.139648
2012-04-06,13027.502197,13027.502197
2012-04-07,12994.864746,12994.864746
2012-04-08,12962.227295,12962.227295
2012-04-09,12929.589844,12929.589844
2012-04-10,12715.929688,12715.929688
2012-04-11,12805.389648,12805.389648
2012-04-12,12986.580078,12986.580078
2012-04-13,12849.589844,12849.589844
2012-04-14,12873.529948,12873.529948
2012-04-15,12897.470052,12897.470052
2012-04-16,12921.410156,12921.410156
2012-04-17,13115.540039,13115.540039
2012-04-18,13032.75,13032.75
2012-04-19,12964.099609,12964.099609
2012-04-20,13029.259766,13029.259766
2012-04-21,12995.229818,12995.229818
2012-04-22,12961.199869999999,12961.199869999999
2012-04-23,12927.169922,12927.169922
2012-04-24,13001.55957,13001.55957
2012-04-25,13090.719727,13090.719727
2012-04-26,13204.620117,13204.620117
2012-04-27,13228.30957,13228.30957
2012-04-28,13223.416341,13223.416341
2012-04-29,13218.523111999999,13218.523111999999
2012-04-30,13213.629883,13213.629883
2012-05-01,13279.320313,13279.320313
2012-05-02,13268.570313,13268.570313
2012-05-03,13206.589844,13206.589844
2012-05-04,13038.269531,13038.269531
2012-05-05,13028.356445,13028.356445
2012-05-06,13018.443359,13018.443359
2012-05-07,13008.530273,13008.530273
2012-05-08,12932.089844,12932.089844
2012-05-09,12835.05957,12835.05957
2012-05-10,12855.040039,12855.040039
2012-05-11,12820.599609,12820.599609
2012-05-12,12778.849609,12778.849609
2012-05-13,12737.099609,12737.099609
2012-05-14,12695.349609,12695.349609
2012-05-15,12632.0,12632.0
2012-05-16,12598.549805,12598.549805
2012-05-17,12442.490234,12442.490234
2012-05-18,12369.379883,12369.379883
2012-05-19,12414.413411666666,12414.413411666666
2012-05-20,12459.446940333333,12459.446940333333
2012-05-21,12504.480469,12504.480469
2012-05-22,12502.80957,12502.80957
2012-05-23,12496.150391,12496.150391
2012-05-24,12529.75,12529.75
2012-05-25,12454.830078,12454.830078
2012-05-26,12486.295166,12486.295166
2012-05-27,12517.760254,12517.760254
2012-05-28,12549.225342000002,12549.225342000002
2012-05-29,12580.69043,12580.69043
2012-05-30,12419.860352,12419.860352
2012-05-31,12393.450195,12393.450195
2012-06-01,12118.570313,12118.570313
2012-06-02,12112.866862333334,12112.866862333334
2012-06-03,12107.163411666666,12107.163411666666
2012-06-04,12101.459961,12101.459961
2012-06-05,12127.950195,12127.950195
2012-06-06,12414.790039,12414.790039
2012-06-07,12460.959961,12460.959961
2012-06-08,12554.200195,12554.200195
2012-06-09,12506.543619666667,12506.543619666667
2012-06-10,12458.887044333333,12458.887044333333
2012-06-11,12411.230469,12411.230469
2012-06-12,12573.799805,12573.799805
2012-06-13,12496.379883,12496.379883
2012-06-14,12651.910156,12651.910156
2012-06-15,12767.169922,12767.169922
2012-06-16,12758.720052333332,12758.720052333332
2012-06-17,12750.270182666667,12750.270182666667
2012-06-18,12741.820313,12741.820313
2012-06-19,12837.330078,12837.330078
2012-06-20,12824.389648,12824.389648
2012-06-21,12573.570313,12573.570313
2012-06-22,12640.780273,12640.780273
2012-06-23,12594.740234,12594.740234
2012-06-24,12548.700195,12548.700195
2012-06-25,12502.660156,12502.660156
2012-06-26,12534.669922,12534.669922
2012-06-27,12627.009766,12627.009766
2012-06-28,12602.259766,12602.259766
2012-06-29,12880.089844,12880.089844
2012-06-30,12877.189778666667,12877.189778666667
2012-07-01,12874.289713333334,12874.289713333334
2012-07-02,12871.389648,12871.389648
2012-07-03,12943.660156,12943.660156
2012-07-04,12920.165039,12920.165039
2012-07-05,12896.669922,12896.669922
2012-07-06,12772.469727,12772.469727
2012-07-07,12760.409830999999,12760.409830999999
2012-07-08,12748.349935,12748.349935
2012-07-09,12736.290039,12736.290039
2012-07-10,12653.120117,12653.120117
2012-07-11,12604.530273,12604.530273
2012-07-12,12573.269531,12573.269531
2012-07-13,12777.089844,12777.089844
2012-07-14,12760.463216333334,12760.463216333334
2012-07-15,12743.836588666667,12743.836588666667
2012-07-16,12727.209961,12727.209961
2012-07-17,12805.540039,12805.540039
2012-07-18,12908.700195,12908.700195
2012-07-19,12943.360352,12943.360352
2012-07-20,12822.570313,12822.570313
2012-07-21,12788.866862333334,12788.866862333334
2012-07-22,12755.163411666666,12755.163411666666
2012-07-23,12721.459961,12721.459961
2012-07-24,12617.320313,12617.320313
2012-07-25,12676.049805,12676.049805
2012-07-26,12887.929688,12887.929688
2012-07-27,13075.660156,13075.660156
2012-07-28,13074.776692666666,13074.776692666666
2012-07-29,13073.893229333333,13073.893229333333
2012-07-30,13073.009766,13073.009766
2012-07-31,13008.679688,13008.679688
2012-08-01,12976.129883,12976.129883
2012-08-02,12878.879883,12878.879883
2012-08-03,13096.169922,13096.169922
2012-08-04,13103.283203333332,13103.283203333332
2012-08-05,13110.396484666666,13110.396484666666
2012-08-06,13117.509766,13117.509766
2012-08-07,13168.599609,13168.599609
2012-08-08,13175.639648,13175.639648
2012-08-09,13165.19043,13165.19043
2012-08-10,13207.950195,13207.950195
2012-08-11,13195.110026,13195.110026
2012-08-12,13182.269857,13182.269857
2012-08-13,13169.429688,13169.429688
2012-08-14,13172.139648,13172.139648
2012-08-15,13164.780273,13164.780273
2012-08-16,13250.110352,13250.110352
2012-08-17,13275.200195,13275.200195
2012-08-18,13274.013346,13274.013346
2012-08-19,13272.826497,13272.826497
2012-08-20,13271.639648,13271.639648
2012-08-21,13203.580078,13203.580078
2012-08-22,13172.759766,13172.759766
2012-08-23,13057.459961,13057.459961
2012-08-24,13157.969727,13157.969727
2012-08-25,13146.869792,13146.869792
2012-08-26,13135.769857,13135.769857
2012-08-27,13124.669922,13124.669922
2012-08-28,13102.990234,13102.990234
2012-08-29,13107.480469,13107.480469
2012-08-30,13000.709961,13000.709961
2012-08-31,13090.839844,13090.839844
2012-09-01,13077.1149905,13077.1149905
2012-09-02,13063.390137,13063.390137
2012-09-03,13049.6652835,13049.6652835
2012-09-04,13035.94043,13035.94043
2012-09-05,13047.480469,13047.480469
2012-09-06,13292.0,13292.0
2012-09-07,13306.639648,13306.639648
2012-09-08,13289.189778333333,13289.189778333333
2012-09-09,13271.739908666666,13271.739908666666
2012-09-10,13254.290039,13254.290039
2012-09-11,13323.360352,13323.360352
2012-09-12,13333.349609,13333.349609
2012-09-13,13539.860352,13539.860352
2012-09-14,13593.370117,13593.370117
2012-09-15,13579.946614333334,13579.946614333334
2012-09-16,13566.523111666667,13566.523111666667
2012-09-17,13553.099609,13553.099609
2012-09-18,13564.639648,13564.639648
2012-09-19,13577.959961,13577.959961
2012-09-20,13596.929688,13596.929688
2012-09-21,13579.469727,13579.469727
2012-09-22,13572.619792,13572.619792
2012-09-23,13565.769857,13565.769857
2012-09-24,13558.919922,13558.919922
2012-09-25,13457.549805,13457.549805
2012-09-26,13413.509766,13413.509766
2012-09-27,13485.969727,13485.969727
2012-09-28,13437.129883,13437.129883
2012-09-29,13463.123372666667,13463.123372666667
2012-09-30,13489.116862333332,13489.116862333332
2012-10-01,13515.110352,13515.110352
2012-10-02,13482.360352,13482.360352
2012-10-03,13494.610352,13494.610352
2012-10-04,13575.360352,13575.360352
2012-10-05,13610.150391,13610.150391
2012-10-06,13601.317057666665,13601.317057666665
2012-10-07,13592.483724333333,13592.483724333333
2012-10-08,13583.650391,13583.650391
2012-10-09,13473.530273,13473.530273
2012-10-10,13344.969727,13344.969727
2012-10-11,13326.389648,13326.389648
2012-10-12,13328.849609,13328.849609
2012-10-13,13360.643229000001,13360.643229000001
2012-10-14,13392.436849,13392.436849
2012-10-15,13424.230469,13424.230469
2012-10-16,13551.780273,13551.780273
2012-10-17,13557.0,13557.0
2012-10-18,13548.94043,13548.94043
2012-10-19,13343.509766,13343.509766
2012-10-20,13344.30306,13344.30306
